review_id,hospital_id,hospital_name,rating,review_text
10457,2615,Amritsar Orthopedics Healthcare,4.9,"Best hospital experience ever. Amritsar Orthopedics Healthcare is clean, well-organized, and the doctors are extremely knowledgeable. Will definitely come back."
10458,2615,Amritsar Orthopedics Healthcare,3.8,Satisfied with the care at Amritsar Orthopedics Healthcare. The Orthopedics department is good. Staff is polite. Would recommend for most treatments.
10459,2615,Amritsar Orthopedics Healthcare,2.6,Mixed experience at Amritsar Orthopedics Healthcare. Treatment was fine but the administrative process was frustrating. Facilities are decent.
10460,2615,Amritsar Orthopedics Healthcare,2.2,Worst hospital experience! Amritsar Orthopedics Healthcare has unhelpful staff and incompetent doctors. Completely wasted my time and money.
10461,2616,Amritsar Cardiology Super Speciality Hospital,4.6,Exceptional hospital! Amritsar Cardiology Super Speciality Hospital provides world-class treatment. The emergency response was quick and efficient. Highly satisfied!
10462,2616,Amritsar Cardiology Super Speciality Hospital,4.1,Positive experience at Amritsar Cardiology Super Speciality Hospital. Clean environment and professional doctors. Only issue was the billing process which took time.
10463,2616,Amritsar Cardiology Super Speciality Hospital,2.7,Okay experience. Amritsar Cardiology Super Speciality Hospital is crowded and understaffed. The Cardiology department is fine but other areas need work.
10464,2616,Amritsar Cardiology Super Speciality Hospital,1.0,"Very disappointed with Amritsar Cardiology Super Speciality Hospital. Poor cleanliness, rude staff, and extremely long waiting times. Will never visit again."
10465,2617,Global ENT Institute,4.9,Excellent hospital! Global ENT Institute has top-notch facilities and very caring staff. The ENT department is outstanding. Highly recommend!
10466,2617,Global ENT Institute,3.7,Decent hospital. Global ENT Institute provided good treatment. The rooms are comfortable. Could improve on waiting times.
10467,2617,Global ENT Institute,2.6,Just an average hospital. Global ENT Institute has good doctors but poor management. Waiting time was too long. Could be better.
10468,2617,Global ENT Institute,0.0,Extremely dissatisfied. Global ENT Institute has no proper system. Had to wait 4 hours just to see a doctor. The treatment was also subpar.
10469,2618,Kamineni Cardiology Healthcare,5.0,"Best hospital experience ever. Kamineni Cardiology Healthcare is clean, well-organized, and the doctors are extremely knowledgeable. Will definitely come back."
10470,2618,Kamineni Cardiology Healthcare,3.8,Decent hospital. Kamineni Cardiology Healthcare provided good treatment. The rooms are comfortable. Could improve on waiting times.
10471,2618,Kamineni Cardiology Healthcare,2.8,"Not great, not terrible. Kamineni Cardiology Healthcare needs improvement in cleanliness and staff behavior. Treatment was acceptable though."
10472,2618,Kamineni Cardiology Healthcare,1.4,Terrible hospital. Kamineni Cardiology Healthcare overcharges for everything. The Cardiology department is poorly managed. Not recommended.
10473,2619,Amritsar Cardiology Clinic,4.5,Exceptional hospital! Amritsar Cardiology Clinic provides world-class treatment. The emergency response was quick and efficient. Highly satisfied!
10474,2619,Amritsar Cardiology Clinic,4.1,Satisfied with the care at Amritsar Cardiology Clinic. The Cardiology department is good. Staff is polite. Would recommend for most treatments.
10475,2619,Amritsar Cardiology Clinic,3.0,Just an average hospital. Amritsar Cardiology Clinic has good doctors but poor management. Waiting time was too long. Could be better.
10476,2619,Amritsar Cardiology Clinic,0.5,Extremely dissatisfied. Amritsar Cardiology Clinic has no proper system. Had to wait 4 hours just to see a doctor. The treatment was also subpar.
10477,2620,Amritsar Orthopedics Institute,4.8,"Very impressed with Amritsar Orthopedics Institute. From admission to discharge, everything was smooth. The Orthopedics team did a fantastic job."
10478,2620,Amritsar Orthopedics Institute,3.9,Decent hospital. Amritsar Orthopedics Institute provided good treatment. The rooms are comfortable. Could improve on waiting times.
10479,2620,Amritsar Orthopedics Institute,2.9,Average experience at Amritsar Orthopedics Institute. The hospital is okay but nothing special. Doctors are competent but staff could be more helpful.
10480,2620,Amritsar Orthopedics Institute,1.2,Worst hospital experience! Amritsar Orthopedics Institute has unhelpful staff and incompetent doctors. Completely wasted my time and money.
10481,2621,Fortis Neurology Clinic,4.5,"Very impressed with Fortis Neurology Clinic. From admission to discharge, everything was smooth. The Neurology team did a fantastic job."
10482,2621,Fortis Neurology Clinic,4.1,Good infrastructure and skilled doctors at Fortis Neurology Clinic. The pharmacy is well-stocked. Overall a reliable hospital.
10483,2621,Fortis Neurology Clinic,3.0,"Not great, not terrible. Fortis Neurology Clinic needs improvement in cleanliness and staff behavior. Treatment was acceptable though."
10484,2621,Fortis Neurology Clinic,0.6,Terrible hospital. Fortis Neurology Clinic overcharges for everything. The Neurology department is poorly managed. Not recommended.
10485,2622,Kamineni Oncology Clinic,4.9,Outstanding care at Kamineni Oncology Clinic. The nursing staff was very attentive. The infrastructure is modern and well-maintained. 5 stars!
10486,2622,Kamineni Oncology Clinic,3.9,Good infrastructure and skilled doctors at Kamineni Oncology Clinic. The pharmacy is well-stocked. Overall a reliable hospital.
10487,2622,Kamineni Oncology Clinic,2.9,Mixed experience at Kamineni Oncology Clinic. Treatment was fine but the administrative process was frustrating. Facilities are decent.
10488,2622,Kamineni Oncology Clinic,1.3,Worst hospital experience! Kamineni Oncology Clinic has unhelpful staff and incompetent doctors. Completely wasted my time and money.
10489,2623,Amritsar General Medicine Institute,4.5,Excellent hospital! Amritsar General Medicine Institute has top-notch facilities and very caring staff. The General Medicine department is outstanding. Highly recommend!
10490,2623,Amritsar General Medicine Institute,3.7,Good infrastructure and skilled doctors at Amritsar General Medicine Institute. The pharmacy is well-stocked. Overall a reliable hospital.
10491,2623,Amritsar General Medicine Institute,3.0,Just an average hospital. Amritsar General Medicine Institute has good doctors but poor management. Waiting time was too long. Could be better.
10492,2623,Amritsar General Medicine Institute,2.4,"Avoid Amritsar General Medicine Institute at all costs. The facilities are dirty, doctors are rushed, and billing is a nightmare. Zero stars!"
10493,2624,Poona Gynaecology Clinic,5.0,"Best hospital experience ever. Poona Gynaecology Clinic is clean, well-organized, and the doctors are extremely knowledgeable. Will definitely come back."
10494,2624,Poona Gynaecology Clinic,3.8,Decent hospital. Poona Gynaecology Clinic provided good treatment. The rooms are comfortable. Could improve on waiting times.
10495,2624,Poona Gynaecology Clinic,3.2,"Not great, not terrible. Poona Gynaecology Clinic needs improvement in cleanliness and staff behavior. Treatment was acceptable though."
10496,2624,Poona Gynaecology Clinic,2.1,Extremely dissatisfied. Poona Gynaecology Clinic has no proper system. Had to wait 4 hours just to see a doctor. The treatment was also subpar.
10497,2625,Care Ophthalmology Super Speciality Hospital,4.7,"Very impressed with Care Ophthalmology Super Speciality Hospital. From admission to discharge, everything was smooth. The Ophthalmology team did a fantastic job."
10498,2625,Care Ophthalmology Super Speciality Hospital,4.3,Decent hospital. Care Ophthalmology Super Speciality Hospital provided good treatment. The rooms are comfortable. Could improve on waiting times.
10499,2625,Care Ophthalmology Super Speciality Hospital,3.0,Okay experience. Care Ophthalmology Super Speciality Hospital is crowded and understaffed. The Ophthalmology department is fine but other areas need work.
10500,2625,Care Ophthalmology Super Speciality Hospital,0.2,Worst hospital experience! Care Ophthalmology Super Speciality Hospital has unhelpful staff and incompetent doctors. Completely wasted my time and money.
10501,2626,Fortis Nephrology Institute,4.9,Exceptional hospital! Fortis Nephrology Institute provides world-class treatment. The emergency response was quick and efficient. Highly satisfied!
10502,2626,Fortis Nephrology Institute,4.1,Decent hospital. Fortis Nephrology Institute provided good treatment. The rooms are comfortable. Could improve on waiting times.
10503,2626,Fortis Nephrology Institute,3.4,Just an average hospital. Fortis Nephrology Institute has good doctors but poor management. Waiting time was too long. Could be better.
10504,2626,Fortis Nephrology Institute,1.9,Terrible hospital. Fortis Nephrology Institute overcharges for everything. The Nephrology department is poorly managed. Not recommended.
10505,2627,KIMS Cardiology Medical Center,4.6,Exceptional hospital! KIMS Cardiology Medical Center provides world-class treatment. The emergency response was quick and efficient. Highly satisfied!
10506,2627,KIMS Cardiology Medical Center,4.1,Satisfied with the care at KIMS Cardiology Medical Center. The Cardiology department is good. Staff is polite. Would recommend for most treatments.
10507,2627,KIMS Cardiology Medical Center,2.9,Average experience at KIMS Cardiology Medical Center. The hospital is okay but nothing special. Doctors are competent but staff could be more helpful.
10508,2627,KIMS Cardiology Medical Center,0.6,"Avoid KIMS Cardiology Medical Center at all costs. The facilities are dirty, doctors are rushed, and billing is a nightmare. Zero stars!"
10509,2628,Unity General Medicine Super Speciality Hospital,4.9,Outstanding care at Unity General Medicine Super Speciality Hospital. The nursing staff was very attentive. The infrastructure is modern and well-maintained. 5 stars!
10510,2628,Unity General Medicine Super Speciality Hospital,3.9,Positive experience at Unity General Medicine Super Speciality Hospital. Clean environment and professional doctors. Only issue was the billing process which took time.
10511,2628,Unity General Medicine Super Speciality Hospital,2.5,Okay experience. Unity General Medicine Super Speciality Hospital is crowded and understaffed. The General Medicine department is fine but other areas need work.
10512,2628,Unity General Medicine Super Speciality Hospital,0.5,"Avoid Unity General Medicine Super Speciality Hospital at all costs. The facilities are dirty, doctors are rushed, and billing is a nightmare. Zero stars!"
10513,2629,Apollo Gynaecology Institute,4.7,Excellent hospital! Apollo Gynaecology Institute has top-notch facilities and very caring staff. The Gynaecology department is outstanding. Highly recommend!
